PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202399,29FEB24,01APR23,31MAR24,213,Paediatric Gastrointestinal Surgery Service,3,2,2,1,1,3,2,17,8,5,8,0,1
202399,29FEB24,01APR23,31MAR24,214,Paediatric Trauma and Orthopaedic Service,1974,1673,1173,801,693,1888,448,39675,28441,2791,11947,16494,1
202399,29FEB24,01APR23,31MAR24,215,Paediatric Ear Nose and Throat Service,3108,2650,1067,2041,1870,3031,341,25399,16195,1966,7601,8594,1
202399,29FEB24,01APR23,31MAR24,216,Paediatric Ophthalmology Service,657,604,80,577,543,651,15,48704,33137,4898,9638,23499,1
202399,29FEB24,01APR23,31MAR24,217,Paediatric Oral and Maxillofacial Surgery Service,348,317,131,217,202,348,79,2877,2033,217,729,1304,1
202399,29FEB24,01APR23,31MAR24,218,Paediatric Neurosurgery Service,674,572,470,204,171,602,151,3223,2483,160,581,1902,1
202399,29FEB24,01APR23,31MAR24,219,Paediatric Plastic Surgery Service,1550,1380,662,888,807,1529,437,9710,7657,612,2721,4936,1
202399,29FEB24,01APR23,31MAR24,220,Paediatric Burns Care Service,271,226,196,75,70,256,147,3722,3099,201,625,2474,1
202399,29FEB24,01APR23,31MAR24,221,Paediatric Cardiac Surgery Service,314,268,309,5,5,200,13,190,151,6,82,69,1
202399,29FEB24,01APR23,31MAR24,222,Paediatric Thoracic Surgery Service,19,17,19,0,0,17,0,16,15,1,8,7,1
202399,29FEB24,01APR23,31MAR24,223,Paediatric Epilepsy Service,97,52,63,34,26,76,25,6896,5226,440,883,4343,1
202399,29FEB24,01APR23,31MAR24,240,Paediatric Palliative Medicine Service,0,0,0,0,0,0,0,317,300,6,22,278,1
202399,29FEB24,01APR23,31MAR24,241,Paediatric Pain Management Service,100,100,0,100,100,100,0,463,384,25,69,315,1
202399,29FEB24,01APR23,31MAR24,242,Paediatric Intensive Care Service,750,598,750,0,0,342,258,1581,1553,25,28,1525,1
202399,29FEB24,01APR23,31MAR24,250,Paediatric Hepatology Service,,,,,,,,25,25,0,0,25,1
202399,29FEB24,01APR23,31MAR24,251,Paediatric Gastroenterology Service,3256,2903,552,2704,2554,3141,180,14422,10031,886,2517,7514,1
202399,29FEB24,01APR23,31MAR24,252,Paediatric Endocrinology Service,967,878,109,858,805,957,19,11902,8287,902,1671,6615,1
202399,29FEB24,01APR23,31MAR24,253,Paediatric Clinical Haematology Service,2958,2462,798,2160,2019,2827,386,9562,7318,571,1192,6126,1
202399,29FEB24,01APR23,31MAR24,254,Paediatric Audio Vestibular Medicine Service,40,38,5,35,34,40,0,10499,7131,930,2695,4436,1
202399,29FEB24,01APR23,31MAR24,255,Paediatric Clinical Immunology and Allergy Service,1341,1159,51,1290,1130,1336,33,12377,8333,1014,3352,4981,1
202399,29FEB24,01APR23,31MAR24,256,Paediatric Infectious Diseases Service,113,56,70,43,26,88,42,1301,809,166,378,431,1
202399,29FEB24,01APR23,31MAR24,257,Paediatric Dermatology Service,358,254,28,330,232,358,6,20707,13657,1658,4745,8912,1
202399,29FEB24,01APR23,31MAR24,258,Paediatric Respiratory Medicine Service,1881,1230,1479,402,370,1594,417,19662,13515,1628,4079,9436,1
202399,29FEB24,01APR23,31MAR24,259,Paediatric Nephrology Service,1186,1015,415,771,709,1130,102,7241,5502,389,781,4721,1
202399,29FEB24,01APR23,31MAR24,260,Paediatric Medical Oncology Service,3813,3145,1242,2571,2352,3694,565,8766,7316,188,482,6834,1
202399,29FEB24,01APR23,31MAR24,261,Paediatric Inherited Metabolic Medicine Service,265,215,67,198,180,260,21,1906,1343,123,187,1156,1
202399,29FEB24,01APR23,31MAR24,262,Paediatric Rheumatology Service,921,791,54,867,748,915,16,6263,4544,284,946,3591,1
202399,29FEB24,01APR23,31MAR24,263,Paediatric Diabetes Service,81,13,71,10,6,66,43,16041,12058,970,467,11591,1
202399,29FEB24,01APR23,31MAR24,264,Paediatric Cystic Fibrosis Service,53,35,27,26,19,50,8,2030,1611,82,35,1576,1
202399,29FEB24,01APR23,31MAR24,270,Paediatric Emergency Medicine Service,33,10,32,1,1,32,31,,,,,,
202399,29FEB24,01APR23,31MAR24,280,Paediatric Interventional Radiology Service,60,55,20,40,38,47,0,346,262,0,13,249,1
202399,29FEB24,01APR23,31MAR24,290,Community Paediatric Service,70,57,14,56,53,70,11,48075,40350,2499,9775,30575,1
202399,29FEB24,01APR23,31MAR24,291,Paediatric Neurodisability Service,45,40,11,34,32,44,3,8778,6522,493,1977,4545,1
202399,29FEB24,01APR23,31MAR24,300,General Internal Medicine Service,306623,89503,287455,19168,15279,211956,189510,124427,102480,5843,44590,57890,1
202399,29FEB24,01APR23,31MAR24,301,Gastroenterology Service,142470,121744,25021,117449,110729,122558,3556,263361,194097,16870,76765,117330,1
202399,29FEB24,01APR23,31MAR24,302,Endocrinology Service,14290,6363,10621,3669,3413,6595,2786,103860,71017,8008,19613,51404,1
202399,29FEB24,01APR23,31MAR24,303,Clinical Haematology Service,60907,54789,7201,53706,50957,58510,2909,243945,190132,10568,21502,168627,1
202399,29FEB24,01APR23,31MAR24,304,Clinical Physiology Service,4,4,1,3,3,4,0,68849,56048,3501,35702,20346,1
202399,29FEB24,01APR23,31MAR24,305,Clinical Pharmacology Service,271,172,224,47,42,177,66,1573,951,174,334,617,1
202399,29FEB24,01APR23,31MAR24,306,Hepatology Service,3901,2502,2206,1695,1568,2334,295,58262,40821,5736,11003,29818,1
202399,29FEB24,01APR23,31MAR24,307,Diabetes Service,6009,1704,5682,327,275,2193,1838,142137,103629,13301,18011,85618,1
202399,29FEB24,01APR23,31MAR24,308,Blood and Marrow Transplantation Service,529,421,244,285,240,474,41,3611,2905,120,184,2721,1
202399,29FEB24,01APR23,31MAR24,309,Haemophilia Service,224,207,35,189,185,222,25,5516,4031,489,601,3430,1
202399,29FEB24,01APR23,31MAR24,310,Audio Vestibular Medicine Service,2,1,1,1,1,2,1,42863,32089,1979,10317,21772,1
202399,29FEB24,01APR23,31MAR24,311,Clinical Genetics Service,4,3,0,4,3,4,0,14371,11818,666,7676,4142,1
202399,29FEB24,01APR23,31MAR24,313,Clinical Immunology and Allergy Service,817,787,9,808,782,816,3,5778,4173,490,1343,2830,1
202399,29FEB24,01APR23,31MAR24,314,Rehabilitation Medicine Service,4123,2108,3993,130,59,1858,312,30849,24814,1584,5204,19610,1
202399,29FEB24,01APR23,31MAR24,315,Palliative Medicine Service,984,177,973,11,11,420,227,14812,13323,470,2335,10988,1
202399,29FEB24,01APR23,31MAR24,316,Clinical Immunology Service,966,943,10,956,936,965,2,4345,3031,253,741,2290,1
202399,29FEB24,01APR23,31MAR24,317,Allergy Service,1433,1387,48,1385,1348,1431,25,11656,7976,959,3575,4401,1
202399,29FEB24,01APR23,31MAR24,318,Intermediate Care Service,1764,442,1764,0,0,902,91,66539,65942,379,10181,55761,1
202399,29FEB24,01APR23,31MAR24,319,Respite Care Service,230,3,230,0,0,229,0,2,0,1,0,0,1
202399,29FEB24,01APR23,31MAR24,320,Cardiology Service,59937,38892,41273,18664,17297,35084,11560,457988,351611,26753,162160,189434,1
202399,29FEB24,01APR23,31MAR24,321,Paediatric Cardiology Service,1040,892,672,368,346,805,98,22497,17121,1358,5539,11582,1
202399,29FEB24,01APR23,31MAR24,322,Clinical Microbiology Service,25,20,15,10,7,24,10,3335,2831,264,1192,1639,1
202399,29FEB24,01APR23,31MAR24,323,Spinal Injuries Service,292,213,230,62,52,223,21,3167,2422,143,270,2152,1
202399,29FEB24,01APR23,31MAR24,324,Anticoagulant Service,7,4,4,3,3,5,2,65317,56869,3350,5762,51107,1
202399,29FEB24,01APR23,31MAR24,325,Sport and Exercise Medicine Service,1305,371,1296,9,9,817,804,1768,985,145,453,532,1
202399,29FEB24,01APR23,31MAR24,326,Acute Internal Medicine Service,30329,8659,29279,1050,592,23326,22016,5988,5734,83,4090,1643,1
202399,29FEB24,01APR23,31MAR24,327,Cardiac Rehabilitation Service,2,0,1,1,0,1,0,19709,15822,947,2691,13131,1
202399,29FEB24,01APR23,31MAR24,328,Stroke Medicine Service,14377,7837,14352,25,21,6832,6412,14469,10349,921,5294,5055,1
202399,29FEB24,01APR23,31MAR24,329,Transient Ischaemic Attack Service,272,151,147,125,79,243,115,10717,9174,447,7441,1733,1
202399,29FEB24,01APR23,31MAR24,330,Dermatology Service,15994,15145,272,15722,14962,15954,58,420835,316127,20851,112353,203766,1
202399,29FEB24,01APR23,31MAR24,331,Congenital Heart Disease Service,106,95,77,29,29,92,15,6577,4408,658,965,3443,1
202399,29FEB24,01APR23,31MAR24,335,Inherited Metabolic Medicine Service,14,3,1,13,2,14,1,838,623,48,32,591,1
202399,29FEB24,01APR23,31MAR24,340,Respiratory Medicine Service,51149,18746,43648,7501,6256,19391,10897,277404,202232,21003,73713,128518,1
202399,29FEB24,01APR23,31MAR24,341,Respiratory Physiology Service,1037,622,510,527,172,993,11,76801,58843,5797,23789,35054,1
202399,29FEB24,01APR23,31MAR24,342,Pulmonary Rehabilitation Service,,,,,,,,6100,4662,413,641,4021,1
202399,29FEB24,01APR23,31MAR24,343,Adult Cystic Fibrosis Service,375,159,240,135,68,281,65,2679,1932,235,66,1866,1
202399,29FEB24,01APR23,31MAR24,344,Complex Specialised Rehabilitation Service,33,22,32,1,0,12,3,268,222,18,46,176,1
202399,29FEB24,01APR23,31MAR24,345,Specialist Rehabilitation Service,80,64,18,62,49,73,4,3146,2168,272,263,1905,1
202399,29FEB24,01APR23,31MAR24,346,Local Specialist Rehabilitation Service,12,10,12,0,0,0,0,388,292,18,20,272,1
202399,29FEB24,01APR23,31MAR24,347,Sleep Medicine Service,323,283,290,33,13,322,0,9707,7632,883,2255,5377,1
202399,29FEB24,01APR23,31MAR24,348,Post-COVID-19 Syndrome Service,5,1,4,1,1,3,2,1537,1224,96,237,987,1
202399,29FEB24,01APR23,31MAR24,350,Infectious Diseases Service,3986,1613,3133,853,693,1774,870,26000,18836,3214,3690,15146,1
202399,29FEB24,01APR23,31MAR24,352,Tropical Medicine Service,34,17,33,1,1,20,19,1185,916,51,475,441,1
202399,29FEB24,01APR23,31MAR24,360,Genitourinary Medicine Service,42,22,33,9,8,24,14,14752,11092,1711,1405,9687,1
202399,29FEB24,01APR23,31MAR24,361,Renal Medicine Service,15417,9647,10834,4583,4050,9127,3333,125475,94753,8417,10940,83813,1
202399,29FEB24,01APR23,31MAR24,370,Medical Oncology Service,40106,35271,5626,34480,32212,39201,3480,247653,207239,5457,15456,191783,1
202399,29FEB24,01APR23,31MAR24,371,Nuclear Medicine Service,67,60,36,31,29,60,0,4508,3515,90,1587,1928,1
202399,29FEB24,01APR23,31MAR24,400,Neurology Service,13740,11883,3797,9943,9588,12288,1612,199300,141195,13267,44894,96301,1
202399,29FEB24,01APR23,31MAR24,401,Clinical Neurophysiology Service,153,146,31,122,118,151,0,26842,21650,1726,19307,2343,1
202399,29FEB24,01APR23,31MAR24,410,Rheumatology Service,14422,13146,1321,13101,12517,13823,390,262156,187518,13729,33533,153984,1
202399,29FEB24,01APR23,31MAR24,420,Paediatric Service,70536,13035,65196,5340,4085,66466,55306,208870,155637,14679,77525,78112,1
202399,29FEB24,01APR23,31MAR24,421,Paediatric Neurology Service,938,677,372,566,455,826,121,11835,8422,643,2294,6128,1
202399,29FEB24,01APR23,31MAR24,422,Neonatal Critical Care Service,12696,4976,12670,26,24,9944,674,9584,7631,642,2913,4718,1
202399,29FEB24,01APR23,31MAR24,424,Well Baby Service,33032,1970,33028,4,4,32499,284,2129,1712,132,632,1080,1
202399,29FEB24,01APR23,31MAR24,430,Elderly Medicine Service,73319,21486,71944,1375,1049,25952,23366,42009,29767,2387,13112,16653,1
202399,29FEB24,01APR23,31MAR24,431,Orthogeriatric Medicine Service,1,1,1,0,0,0,0,13,13,0,8,5,1
202399,29FEB24,01APR23,31MAR24,450,Dental Medicine Service,372,357,10,362,348,371,1,10240,7161,747,2360,4801,1
202399,29FEB24,01APR23,31MAR24,451,Special Care Dentistry Service,425,410,3,422,408,425,0,1273,1046,128,352,694,1
202399,29FEB24,01APR23,31MAR24,460,Medical Ophthalmology Service,779,777,5,774,773,779,4,17893,13734,1132,1708,11475,1
202399,29FEB24,01APR23,31MAR24,461,Ophthalmic and Vision Science Service,,,,,,,,966,798,38,147,651,1
202399,29FEB24,01APR23,31MAR24,499,"Non-UK Provider; specialty function not known, treatment mainly medical",,,,,,,,1,1,0,1,0,1
202399,29FEB24,01APR23,31MAR24,501,Obstetrics Service,86245,42934,85600,645,509,83631,1375,368611,294979,20832,73857,221116,1
202399,29FEB24,01APR23,31MAR24,502,Gynaecology Service,46211,29336,29210,17001,15295,44733,19062,415103,308210,22118,151399,156806,1
202399,29FEB24,01APR23,31MAR24,503,Gynaecological Oncology Service,1848,1631,1289,559,520,1744,83,28631,21473,1376,9841,11632,1
202399,29FEB24,01APR23,31MAR24,505,Fetal Medicine Service,18,17,5,13,13,18,1,6549,5725,391,1618,4107,1
202399,29FEB24,01APR23,31MAR24,560,Midwifery Service,18627,5941,18610,17,7,17477,162,396369,313082,24750,56657,256425,1
202399,29FEB24,01APR23,31MAR24,650,Physiotherapy Service,62,53,14,48,45,62,0,533088,418231,37927,113906,304322,1
202399,29FEB24,01APR23,31MAR24,651,Occupational Therapy Service,15,0,14,1,0,15,7,59708,48865,4130,15013,33841,1
202399,29FEB24,01APR23,31MAR24,652,Speech and Language Therapy Service,4,2,4,0,0,3,1,23503,19963,985,4257,15695,1
202399,29FEB24,01APR23,31MAR24,653,Podiatry Service,108,106,1,107,105,108,0,49625,40257,2556,6346,33911,1
202399,29FEB24,01APR23,31MAR24,654,Dietetics Service,16,10,8,8,4,15,1,77385,61430,5999,18104,43323,1
202399,29FEB24,01APR23,31MAR24,655,Orthoptics Service,16,15,9,7,7,15,8,53121,37694,5262,10219,27475,1
202399,29FEB24,01APR23,31MAR24,656,Clinical Psychology Service,9,4,6,3,3,6,1,20876,16455,1473,3468,12987,1
202399,29FEB24,01APR23,31MAR24,657,Prosthetics Service,1,0,1,0,0,1,1,2661,1933,138,209,1724,1
202399,29FEB24,01APR23,31MAR24,658,Orthotics Service,1,0,0,1,0,1,0,35446,26595,2364,9503,17092,1
202399,29FEB24,01APR23,31MAR24,659,Dramatherapy Service,,,,,,,,345,335,10,0,335,1
202399,29FEB24,01APR23,31MAR24,660,Art Therapy Service,,,,,,,,1,1,0,1,0,1
202399,29FEB24,01APR23,31MAR24,661,Music Therapy Service,,,,,,,,142,96,17,23,73,1
202399,29FEB24,01APR23,31MAR24,662,Optometry Service,,,,,,,,9937,7624,771,2432,5192,1
202399,29FEB24,01APR23,31MAR24,663,Podiatric Surgery Service,315,263,1,314,262,315,0,5328,3652,286,832,2820,1
202399,29FEB24,01APR23,31MAR24,670,Urological Physiology Service,,,,,,,,821,619,21,160,459,1
202399,29FEB24,01APR23,31MAR24,675,Cardiac Physiology Service,1,1,0,1,1,1,0,9347,7413,526,3641,3766,1
202399,29FEB24,01APR23,31MAR24,677,Gastrointestinal Physiology Service,38,36,0,38,36,38,0,1823,1223,116,346,877,1
202399,29FEB24,01APR23,31MAR24,700,Learning Disability Service,189,0,179,10,0,188,4,6692,5851,340,738,5113,1
202399,29FEB24,01APR23,31MAR24,710,Adult Mental Health Service,3291,20,3289,2,1,2371,1617,125383,98533,12023,14210,84323,1
202399,29FEB24,01APR23,31MAR24,711,Child and Adolescent Psychiatry Service,77,3,74,3,3,66,31,74305,62736,6546,8137,54599,1
202399,29FEB24,01APR23,31MAR24,712,Forensic Psychiatry Service,175,0,175,0,0,61,14,2071,1848,107,226,1622,1
202399,29FEB24,01APR23,31MAR24,713,Medical Psychotherapy Service,21,7,14,7,7,9,2,4797,3842,329,459,3383,1
202399,29FEB24,01APR23,31MAR24,715,Old Age Psychiatry Service,455,4,455,0,0,322,141,18767,15374,808,3563,11811,1
202399,29FEB24,01APR23,31MAR24,720,Eating Disorders Service,12,0,12,0,0,12,0,3227,2674,160,242,2432,1
202399,29FEB24,01APR23,31MAR24,721,Addiction Service,19,0,19,0,0,19,1,24,17,7,5,12,1
202399,29FEB24,01APR23,31MAR24,722,Liaison Psychiatry Service,8,0,8,0,0,6,3,1280,1123,94,378,745,1
202399,29FEB24,01APR23,31MAR24,723,Psychiatric Intensive Care Service,44,0,44,0,0,25,16,2,2,0,0,2,1
202399,29FEB24,01APR23,31MAR24,724,Perinatal Mental Health Service,15,0,15,0,0,13,2,1337,980,97,112,868,1
202399,29FEB24,01APR23,31MAR24,725,Mental Health Recovery and Rehabilitation Service,,,,,,,,379,312,17,6,306,1
202399,29FEB24,01APR23,31MAR24,727,Dementia Assessment Service,,,,,,,,561,382,105,63,319,1
202399,29FEB24,01APR23,31MAR24,730,Neuropsychiatry Service,9,2,9,0,0,9,0,622,431,27,94,337,1
202399,29FEB24,01APR23,31MAR24,800,Clinical Oncology Service,39168,34243,5703,33465,31287,37974,3396,289996,249472,4946,28663,220809,1
202399,29FEB24,01APR23,31MAR24,811,Interventional Radiology Service,7750,7205,1787,5963,5650,6571,99,13356,11336,291,7287,4049,1
202399,29FEB24,01APR23,31MAR24,812,Diagnostic Imaging Service,1306,1201,107,1199,1105,1282,11,644352,608961,11749,314565,294396,1
202399,29FEB24,01APR23,31MAR24,822,Chemical Pathology Service,314,307,3,311,304,314,3,11254,8622,806,3966,4656,1
202399,29FEB24,01APR23,31MAR24,834,Medical Virology Service,2,1,1,1,1,1,0,1629,977,336,43,934,1
202399,29FEB24,01APR23,31MAR24,840,Audiology Service,6,5,2,4,4,6,1,182064,161774,7161,64371,97399,1
202399,29FEB24,01APR23,31MAR24,920,Diabetic Education Service,1,0,1,0,0,0,0,371,281,66,131,150,1
202399,29FEB24,01APR23,31MAR24,990,Retired but retained for historical purposes,,,,,,,,240,196,5,81,115,1
202399,31JAN24,01APR23,31MAR24,&,Not Known,769,215,728,41,36,696,164,61974,49466,4543,7891,41575,1
202399,31JAN24,01APR23,31MAR24,100,General Surgery Service,109692,73262,71287,38405,35463,98251,53010,227492,174460,12353,70828,103631,1
202399,31JAN24,01APR23,31MAR24,101,Urology Service,60668,48551,25598,35070,31536,56869,13029,387512,284503,21751,88809,195690,1
202399,31JAN24,01APR23,31MAR24,102,Transplant Surgery Service,1380,1030,1019,361,326,1091,420,12997,10065,771,1012,9053,1
202399,31JAN24,01APR23,31MAR24,103,Breast Surgery Service,7463,7094,1940,5523,5336,7319,121,174638,140682,6913,68099,72583,1
202399,31JAN24,01APR23,31MAR24,104,Colorectal Surgery Service,30946,26346,9143,21803,20746,28583,3804,132237,100933,6704,45511,55421,1
202399,31JAN24,01APR23,31MAR24,105,Hepatobiliary and Pancreatic Surgery Service,3284,2107,2842,442,398,2361,872,11017,8305,569,2351,5954,1
202399,31JAN24,01APR23,31MAR24,106,Upper Gastrointestinal Surgery Service,8258,6363,3811,4447,4103,7198,1680,26948,19572,1654,8751,10820,1
202399,31JAN24,01APR23,31MAR24,107,Vascular Surgery Service,9447,7125,5999,3448,3011,7998,2661,74476,51472,4999,24710,26762,1
202399,31JAN24,01APR23,31MAR24,108,Spinal Surgery Service,4835,4055,2719,2116,2014,4399,777,41191,31457,2173,11463,19994,1
202399,31JAN24,01APR23,31MAR24,109,Bariatric Surgery Service,258,213,209,49,48,245,39,5392,3470,471,1095,2375,1
202399,31JAN24,01APR23,31MAR24,110,Trauma and Orthopaedic Service,84042,70948,52420,31622,29628,76300,22773,799371,624000,43511,216924,407068,1
202399,31JAN24,01APR23,31MAR24,111,Orthopaedic Service,952,863,470,482,446,933,112,10807,7517,979,2721,4796,1
202399,31JAN24,01APR23,31MAR24,113,Endocrine Surgery Service,64,57,62,2,1,62,1,1570,847,93,257,590,1
202399,31JAN24,01APR23,31MAR24,115,Trauma Surgery Service,193,155,169,24,22,180,125,3784,2864,293,1080,1784,1
202399,31JAN24,01APR23,31MAR24,120,Ear Nose and Throat Service,24683,18598,12616,12067,11190,23672,8125,347100,243860,23260,108417,135437,1
202399,31JAN24,01APR23,31MAR24,130,Ophthalmology Service,95031,91701,2217,92814,89778,94907,978,1054555,803342,59987,206736,596576,1
202399,31JAN24,01APR23,31MAR24,140,Oral Surgery Service,11157,10180,1593,9564,8947,10958,710,95369,68082,7283,30600,37482,1
202399,31JAN24,01APR23,31MAR24,141,Restorative Dentistry Service,318,302,8,310,294,318,0,43551,31279,2804,5399,25880,1
202399,31JAN24,01APR23,31MAR24,142,Paediatric Dentistry Service,2432,2110,34,2398,2085,2429,11,14289,10041,1345,3516,6525,1
202399,31JAN24,01APR23,31MAR24,143,Orthodontic Service,186,185,4,182,181,186,4,77972,58626,4488,5225,53399,1
202399,31JAN24,01APR23,31MAR24,144,Maxillofacial Surgery Service,7462,6434,2432,5030,4658,7233,1379,60779,42907,4583,16082,26825,1
202399,31JAN24,01APR23,31MAR24,145,Oral and Maxillofacial Surgery Service,2132,1840,592,1540,1406,2059,346,17370,11122,1339,5014,6103,1
202399,31JAN24,01APR23,31MAR24,150,Neurosurgical Service,6914,5550,5621,1293,1148,5701,2003,50395,35281,2664,12303,22978,1
202399,31JAN24,01APR23,31MAR24,160,Plastic Surgery Service,20237,18267,5155,15082,14130,19749,3049,117221,87567,6252,27136,60431,1
202399,31JAN24,01APR23,31MAR24,161,Burns Care Service,410,284,356,54,45,369,266,6582,5255,379,1386,3869,1
202399,31JAN24,01APR23,31MAR24,170,Cardiothoracic Surgery Service,462,351,447,15,3,252,69,4364,3357,197,1160,2197,1
202399,31JAN24,01APR23,31MAR24,171,Paediatric Surgery Service,4235,3330,2251,1984,1826,3914,1231,20842,14485,1507,7158,7327,1
202399,31JAN24,01APR23,31MAR24,172,Cardiac Surgery Service,2875,2308,2828,47,32,1947,311,9989,7906,401,2594,5312,1
202399,31JAN24,01APR23,31MAR24,173,Thoracic Surgery Service,2742,2274,2582,160,129,2393,360,9706,7955,424,2701,5254,1
202399,31JAN24,01APR23,31MAR24,174,Cardiothoracic Transplantation Service,233,192,176,57,52,180,37,1878,1628,137,207,1421,1
